[INFO] [2024-02-19 10:03:12,651] Exp time: 2024-02-19_10h03m
[INFO] [2024-02-19 10:03:12,651] 	path: {'DB_ROOT': '../data/kaist-rgbt', 'JSON_GT_FILE': 'kaist_annotations_test20.json'}
[INFO] [2024-02-19 10:03:12,652] 	train: {'day': 'all', 'img_set': 'train-all-02.txt', 'checkpoint': None, 'batch_size': 8, 'start_epoch': 0, 'epochs': 40, 'lr': 0.0001, 'momentum': 0.9, 'weight_decay': 0.0005, 'print_freq': 100, 'img_transform': Compose(
    ColorJitter(brightness=[0.7, 1.3], contrast=[0.7, 1.3], saturation=[0.7, 1.3], hue=None)
    ColorJitterLWIR(brightness=None, contrast=[0.7, 1.3], saturation=None, hue=None)
), 'co_transform': Compose(
    TT_RandomHorizontalShift(p=0.3)
    TT_RandomHorizontalFlip(p=0.5)
    TT_RandomResizedCrop(size=[512, 640], scale=(0.25, 4.0), ratio=(0.8, 1.2), interpolation=PIL.Image.BILINEAR)
    ToTensor()
    Normalize(mean=[0.3465, 0.3219, 0.2842], std=[0.2358, 0.2265, 0.2274])
    Normalize(mean=[0.1598], std=[0.0813])
)}
[INFO] [2024-02-19 10:03:12,652] 	test: {'result_path': './result', 'day': 'all', 'img_set': 'test-all-20.txt', 'input_size': [512, 640], 'checkpoint': '../pretrained/pretrained.pth.tar', 'batch_size': 1, 'eval_batch_size': 1, 'img_transform': Compose(
), 'co_transform': Compose(
    Resize(size=[512, 640], interpolation=PIL.Image.BILINEAR)
    ToTensor()
    Normalize(mean=[0.3465, 0.3219, 0.2842], std=[0.2358, 0.2265, 0.2274])
    Normalize(mean=[0.1598], std=[0.0813])
)}
[INFO] [2024-02-19 10:03:12,652] 	dataset: {'workers': 8, 'OBJ_LOAD_CONDITIONS': {'train': {'hRng': [12, inf], 'xRng': [5, 635], 'yRng': [5, 507], 'wRng': [-inf, inf]}, 'test': {'hRng': [-inf, inf], 'xRng': [5, 635], 'yRng': [5, 507], 'wRng': [-inf, inf]}}}
[INFO] [2024-02-19 10:03:12,652] 	device: cuda
[INFO] [2024-02-19 10:03:12,652] 	exp_name: INSANet
[INFO] [2024-02-19 10:03:12,652] 	n_classes: 3
[INFO] [2024-02-19 10:03:12,652] 	exps_dir: exps/2024-02-19_10h03m_INSANet
[INFO] [2024-02-19 10:03:12,652] 	augmentation: ['TT_RandomHorizontalShift', 'TT_RandomHorizontalFlip', 'TT_RandomResizedCrop']
[INFO] [2024-02-19 10:03:12,652] Preprocess for training
[INFO] [2024-02-19 10:03:12,652] Compose(
    ColorJitter(brightness=[0.7, 1.3], contrast=[0.7, 1.3], saturation=[0.7, 1.3], hue=None)
    ColorJitterLWIR(brightness=None, contrast=[0.7, 1.3], saturation=None, hue=None)
)
[INFO] [2024-02-19 10:03:12,652] Transforms for training
[INFO] [2024-02-19 10:03:12,652] Compose(
    TT_RandomHorizontalShift(p=0.3)
    TT_RandomHorizontalFlip(p=0.5)
    TT_RandomResizedCrop(size=[512, 640], scale=(0.25, 4.0), ratio=(0.8, 1.2), interpolation=PIL.Image.BILINEAR)
    ToTensor()
    Normalize(mean=[0.3465, 0.3219, 0.2842], std=[0.2358, 0.2265, 0.2274])
    Normalize(mean=[0.1598], std=[0.0813])
)
[INFO] [2024-02-19 10:03:12,652] #################### << Epoch   0 >> ####################
[INFO] [2024-02-19 10:03:19,937] Iteration: [0/3136]	Batch Time: 7.283 (7.283)	Data Time: 1.852 (1.852)	Loss: 17.0946 (17.0946)	Num of Positive: tensor([  0,  23,  14,   0, 265,   0,   0,   8], device='cuda:0')
[INFO] [2024-02-19 12:14:45,439] Iteration: [1300/3136]	Batch Time: 0.293 (0.300)	Data Time: 0.000 (0.002)	Loss: 5.4427 (5.0141)	Num of Positive: tensor([  0,   0,   0,  45,  40,  39, 204,   0], device='cuda:0')
[INFO] [2024-02-19 12:15:15,215] Iteration: [1400/3136]	Batch Time: 0.292 (0.300)	Data Time: 0.000 (0.001)	Loss: 4.8389 (5.0136)	Num of Positive: tensor([ 26,   6, 401,  16, 119,  13,   0,   0], device='cuda:0')
[INFO] [2024-02-19 12:15:45,030] Iteration: [1500/3136]	Batch Time: 0.292 (0.300)	Data Time: 0.000 (0.001)	Loss: 4.8455 (5.0099)	Num of Positive: tensor([171,   0,   0,   0,   0,   0,   0,   2], device='cuda:0')
[INFO] [2024-02-19 12:16:14,803] Iteration: [1600/3136]	Batch Time: 0.294 (0.300)	Data Time: 0.000 (0.001)	Loss: 4.7554 (5.0072)	Num of Positive: tensor([  0, 106,  84,   0, 111,  29,   0,   0], device='cuda:0')
[INFO] [2024-02-19 12:16:44,765] Iteration: [1700/3136]	Batch Time: 0.294 (0.300)	Data Time: 0.000 (0.001)	Loss: 4.8625 (5.0261)	Num of Positive: tensor([  0,   0,   0,  69,   0,  46,   0, 130], device='cuda:0')
[INFO] [2024-02-19 12:17:14,617] Iteration: [1800/3136]	Batch Time: 0.304 (0.299)	Data Time: 0.000 (0.001)	Loss: 5.4977 (5.0214)	Num of Positive: tensor([  0,   0, 100,   0,   0,   0,   0,   0], device='cuda:0')
[INFO] [2024-02-19 12:17:44,331] Iteration: [1900/3136]	Batch Time: 0.302 (0.299)	Data Time: 0.000 (0.001)	Loss: 5.1684 (5.0231)	Num of Positive: tensor([ 0,  1,  0, 67,  0, 91, 59,  0], device='cuda:0')
[INFO] [2024-02-19 12:18:14,312] Iteration: [2000/3136]	Batch Time: 0.305 (0.299)	Data Time: 0.000 (0.001)	Loss: 5.3855 (5.0322)	Num of Positive: tensor([168,   0,  44,  27,   0, 104,   2,  12], device='cuda:0')
[INFO] [2024-02-19 12:18:44,231] Iteration: [2100/3136]	Batch Time: 0.303 (0.299)	Data Time: 0.000 (0.001)	Loss: 4.2900 (5.0247)	Num of Positive: tensor([  0,   0,   5,  92, 155,  66,   0,   0], device='cuda:0')
[INFO] [2024-02-19 12:19:14,036] Iteration: [2200/3136]	Batch Time: 0.303 (0.299)	Data Time: 0.000 (0.001)	Loss: 5.2120 (5.0152)	Num of Positive: tensor([ 0,  0,  0,  2, 17,  0,  0, 33], device='cuda:0')
[INFO] [2024-02-19 12:19:43,882] Iteration: [2300/3136]	Batch Time: 0.295 (0.299)	Data Time: 0.001 (0.001)	Loss: 4.6533 (5.0021)	Num of Positive: tensor([  0,   0,   0, 120,   0,  89,   0,   0], device='cuda:0')
[INFO] [2024-02-19 12:20:13,802] Iteration: [2400/3136]	Batch Time: 0.297 (0.299)	Data Time: 0.000 (0.001)	Loss: 4.4901 (5.0116)	Num of Positive: tensor([18,  0,  0, 33, 10, 87,  2, 27], device='cuda:0')
[INFO] [2024-02-19 12:20:43,575] Iteration: [2500/3136]	Batch Time: 0.306 (0.299)	Data Time: 0.000 (0.001)	Loss: 5.5402 (5.0200)	Num of Positive: tensor([ 0,  0,  0,  0, 31,  0,  0, 10], device='cuda:0')
[INFO] [2024-02-19 12:21:13,311] Iteration: [2600/3136]	Batch Time: 0.296 (0.299)	Data Time: 0.000 (0.001)	Loss: 4.2649 (5.0196)	Num of Positive: tensor([ 0,  4,  0, 79,  0,  0,  0,  0], device='cuda:0')
[INFO] [2024-02-19 12:21:42,975] Iteration: [2700/3136]	Batch Time: 0.291 (0.299)	Data Time: 0.000 (0.001)	Loss: 5.3655 (5.0187)	Num of Positive: tensor([  0, 117,   0,   0,   0,   0,  17,   0], device='cuda:0')
[INFO] [2024-02-19 12:22:12,551] Iteration: [2800/3136]	Batch Time: 0.296 (0.299)	Data Time: 0.000 (0.001)	Loss: 3.9877 (5.0280)	Num of Positive: tensor([  0, 105,  65,   0,   0,  26,   0,   0], device='cuda:0')
[INFO] [2024-02-19 12:22:42,245] Iteration: [2900/3136]	Batch Time: 0.296 (0.299)	Data Time: 0.000 (0.001)	Loss: 3.4925 (5.0220)	Num of Positive: tensor([ 0,  0,  0,  0, 17,  0,  0,  0], device='cuda:0')
[INFO] [2024-02-19 12:23:12,026] Iteration: [3000/3136]	Batch Time: 0.297 (0.299)	Data Time: 0.000 (0.001)	Loss: 5.3221 (5.0206)	Num of Positive: tensor([50,  0,  0,  0,  0,  0,  0, 47], device='cuda:0')
[INFO] [2024-02-19 12:23:41,692] Iteration: [3100/3136]	Batch Time: 0.301 (0.299)	Data Time: 0.000 (0.001)	Loss: 5.3188 (5.0159)	Num of Positive: tensor([ 0,  0,  0,  4, 69,  0, 56,  0], device='cuda:0')
[INFO] [2024-02-19 12:23:52,146] #################### << Epoch   9 >> ####################
[INFO] [2024-02-19 12:23:54,159] Iteration: [0/3136]	Batch Time: 2.011 (2.011)	Data Time: 1.643 (1.643)	Loss: 5.3207 (5.3207)	Num of Positive: tensor([195,  93,   0,   0,   0,   0,   0,  76], device='cuda:0')
[INFO] [2024-02-19 12:24:24,082] Iteration: [100/3136]	Batch Time: 0.293 (0.316)	Data Time: 0.000 (0.016)	Loss: 7.6250 (4.9250)	Num of Positive: tensor([0, 5, 0, 0, 0, 0, 0, 0], device='cuda:0')
[INFO] [2024-02-19 12:24:53,801] Iteration: [200/3136]	Batch Time: 0.288 (0.307)	Data Time: 0.000 (0.008)	Loss: 5.4456 (5.0247)	Num of Positive: tensor([57,  0,  0,  0,  0, 32,  0, 49], device='cuda:0')
[INFO] [2024-02-19 12:25:23,532] Iteration: [300/3136]	Batch Time: 0.296 (0.304)	Data Time: 0.000 (0.006)	Loss: 4.4547 (5.1035)	Num of Positive: tensor([ 10,   0,   0,  11,   0,   0,   0, 116], device='cuda:0')
[INFO] [2024-02-19 12:25:53,315] Iteration: [400/3136]	Batch Time: 0.295 (0.302)	Data Time: 0.000 (0.004)	Loss: 4.4742 (5.0697)	Num of Positive: tensor([  0,   2,   0,   2,  42,   0,   0, 196], device='cuda:0')
[INFO] [2024-02-19 12:26:23,062] Iteration: [500/3136]	Batch Time: 0.296 (0.301)	Data Time: 0.000 (0.004)	Loss: 4.8539 (5.1162)	Num of Positive: tensor([  0,   0,   6,   2, 133,   0,   0,   0], device='cuda:0')
[INFO] [2024-02-19 12:26:52,773] Iteration: [600/3136]	Batch Time: 0.293 (0.301)	Data Time: 0.000 (0.003)	Loss: 4.8071 (5.1101)	Num of Positive: tensor([ 0, 93,  7, 83, 73,  0,  6, 37], device='cuda:0')
[INFO] [2024-02-19 12:27:22,412] Iteration: [700/3136]	Batch Time: 0.299 (0.300)	Data Time: 0.000 (0.003)	Loss: 5.0527 (5.0564)	Num of Positive: tensor([  0,   0,   0,   0, 108,   0, 141,   0], device='cuda:0')
[INFO] [2024-02-19 12:27:52,182] Iteration: [800/3136]	Batch Time: 0.300 (0.300)	Data Time: 0.000 (0.002)	Loss: 6.3292 (5.0560)	Num of Positive: tensor([ 0,  0,  0,  0,  0,  0,  0, 44], device='cuda:0')
[INFO] [2024-02-19 12:28:21,999] Iteration: [900/3136]	Batch Time: 0.295 (0.300)	Data Time: 0.000 (0.002)	Loss: 5.2942 (5.0401)	Num of Positive: tensor([ 0,  0,  0,  0,  0,  0,  4, 24], device='cuda:0')
[INFO] [2024-02-19 12:28:51,765] Iteration: [1000/3136]	Batch Time: 0.299 (0.299)	Data Time: 0.000 (0.002)	Loss: 2.9593 (5.0411)	Num of Positive: tensor([ 0,  0,  0,  0,  0, 62,  0,  0], device='cuda:0')
[INFO] [2024-02-19 12:29:21,569] Iteration: [1100/3136]	Batch Time: 0.290 (0.299)	Data Time: 0.000 (0.002)	Loss: 4.5927 (5.0082)	Num of Positive: tensor([ 0,  5,  0,  0,  0, 23,  0,  0], device='cuda:0')
[INFO] [2024-02-19 12:29:51,426] Iteration: [1200/3136]	Batch Time: 0.297 (0.299)	Data Time: 0.000 (0.002)	Loss: 4.5202 (4.9935)	Num of Positive: tensor([72, 67,  4, 29, 33,  0,  0,  0], device='cuda:0')
[INFO] [2024-02-19 12:30:21,311] Iteration: [1300/3136]	Batch Time: 0.287 (0.299)	Data Time: 0.000 (0.001)	Loss: 0.0000 (4.9923)	Num of Positive: tensor([0, 0, 0, 0, 0, 0, 0, 0], device='cuda:0')
[INFO] [2024-02-19 12:30:51,057] Iteration: [1400/3136]	Batch Time: 0.297 (0.299)	Data Time: 0.000 (0.001)	Loss: 4.0568 (4.9711)	Num of Positive: tensor([ 0,  0,  0, 68,  0, 17, 34,  0], device='cuda:0')
[INFO] [2024-02-19 12:31:20,848] Iteration: [1500/3136]	Batch Time: 0.295 (0.299)	Data Time: 0.000 (0.001)	Loss: 4.0199 (4.9664)	Num of Positive: tensor([ 43,  60,   0,  62,   0, 137,  52,   0], device='cuda:0')
[INFO] [2024-02-19 12:31:50,633] Iteration: [1600/3136]	Batch Time: 0.301 (0.299)	Data Time: 0.000 (0.001)	Loss: 4.7544 (4.9693)	Num of Positive: tensor([233,   0, 103, 125, 168,   0,   0,   0], device='cuda:0')
[INFO] [2024-02-19 12:32:20,505] Iteration: [1700/3136]	Batch Time: 0.304 (0.299)	Data Time: 0.000 (0.001)	Loss: 4.3563 (4.9668)	Num of Positive: tensor([ 4, 69,  0, 94, 32, 69,  0,  0], device='cuda:0')
[INFO] [2024-02-19 12:32:50,252] Iteration: [1800/3136]	Batch Time: 0.302 (0.299)	Data Time: 0.000 (0.001)	Loss: 4.2781 (4.9685)	Num of Positive: tensor([ 0,  0,  0,  0,  0, 90,  0,  5], device='cuda:0')
